tx_beam,rx_beam,tx_beam_az,rx_beam_az,tx_beam_el,rx_beam_el,mcs,tx_gain_idx,rx_rf_gain_idx,rx_if_gain_idx,stf_snr,post_snr,rssi,rssi std,tx temp,rx temp,eirp,pRx,path_loss
0,7,0,0,0,0,1,15,4,12,-2,3,-14,0,51,50,34.29116888,-92.80789944,127.0990683
0,11,0,0,0,0,1,15,4,9,-1.333333333,3,-13.33333333,1.247219129,51,50,34.29116888,-89.50710454,123.7982734
0,27,0,0,0,0,1,15,4,12,-4,3,-11,0,51,50,34.29116888,-91.17078143,125.4619503
0,32,0,0,0,0,1,15,4,13,-3,3,-7,0,51,50,34.29116888,-89.67664177,123.9678107
0,38,0,0,0,0,1,15,4,9,1,3,-11,0,51,50,34.29116888,-87.87109134,122.1622602
0,39,0,0,0,0,1,15,4,8,3,3,-12,0,51,50,34.29116888,-86.83169005,121.1228589
0,40,0,0,0,0,1,15,4,10,-3,3,-14.66666667,0.942809042,51,50,34.29116888,-91.29769781,125.5888667
0,64,0,0,0,0,1,15,3,8,9,6,-15,0,51,50,34.29116888,-81.21894862,115.5101175
0,65,0,0,0,0,1,15,4,8,2,3,-14,0,51,50,34.29116888,-88.20342233,122.4945912
0,66,0,0,0,0,1,15,4,5,6,4,-15,0,51,50,34.29116888,-85.47129584,119.7624647
0,67,0,0,0,0,1,15,4,10,-4,2,-16,0,51,50,34.29116888,-92.04410821,126.3352771
0,68,0,0,0,0,1,15,2,11,13,9,-15,0,51,50,34.29116888,-77.75089048,112.0420594
0,69,0,0,0,0,1,15,3,10,7,5,-18,0,51,50,34.29116888,-83.97735372,118.2685226
0,71,0,0,0,0,1,15,4,5,5,5,-14,0,51,50,34.29116888,-84.72676796,119.0179368
0,72,0,0,0,0,1,15,4,10,2,3,-11,0,51,50,34.29116888,-89.24506922,123.5362381
0,73,0,0,0,0,1,15,3,8,11,7,-13,0,51,50,34.29116888,-80.33398507,114.625154
0,74,0,0,0,0,1,15,4,5,5,4,-18,0,51,50,34.29116888,-87.66505248,121.9562214
0,75,0,0,0,0,1,15,4,6,6,4,-14,0,51,50,34.29116888,-86.20716148,120.4983304
0,76,0,0,0,0,1,15,3,9,9,7,-14,0,51,50,34.29116888,-81.51194928,115.8031182
0,77,0,0,0,0,1,15,3,12,5,4,-15,0,51,50,34.29116888,-84.91839766,119.2095665
0,79,0,0,0,0,1,15,3,10,9,6,-14,0,51,50,34.29116888,-82.25898344,116.5501523
0,80,0,0,0,0,1,15,3,11,4,3,-19,0,51,50,34.29116888,-86.37998277,120.6711516
0,81,0,0,0,0,1,15,3,13,7,5,-12,0,51,50,34.29116888,-83.54081924,117.8319881
0,82,0,0,0,0,1,15,4,6,4,3,-15,0,51,50,34.29116888,-86.99373691,121.2849058
0,83,0,0,0,0,1,15,3,10,7,5,-17,0,51,50,34.29116888,-83.54776115,117.83893
0,84,0,0,0,0,1,15,3,7,11,8,-14,0,51,50,34.29116888,-80.06675323,114.3579221
0,85,0,0,0,0,1,15,4,6,5,4,-13,0,51,50,34.29116888,-85.42058605,119.7117549
0,86,0,0,0,0,1,15,4,9,-1,3,-15,0,51,50,34.29116888,-90.44669121,124.7378601
0,87,0,0,0,0,1,15,4,8,4,4,-13,0,51,50,34.29116888,-87.51755619,121.8087251
0,88,0,0,0,0,1,15,4,10,-2,3,-16,0,51,50,34.29116888,-92.04410821,126.3352771
0,89,0,0,0,0,1,15,4,7,3,3,-15,0,51,50,34.29116888,-87.38969503,121.6808639
0,90,0,0,0,0,1,15,3,8,9.5,6.5,-12.5,0.5,51,50,34.29116888,-80.11203784,114.4032067
0,92,0,0,0,0,1,15,3,10,8,6,-15,0,51,50,34.29116888,-82.68857601,116.9797449
0,93,0,0,0,0,1,15,4,5,6,4,-15,0,51,50,34.29116888,-85.47129584,119.7624647
0,94,0,0,0,0,1,15,4,7,5,3,-15,0,51,50,34.29116888,-87.38969503,121.6808639
0,95,0,0,0,0,1,15,3,9,10,7,-14,0,51,50,34.29116888,-81.51194928,115.8031182
0,97,0,0,0,0,1,15,3,13,5,3,-15,0,51,50,34.29116888,-85.76433577,120.0555047
0,98,0,0,0,0,1,15,4,9,0,2,-14,0,51,50,34.29116888,-89.91556952,124.2067384
0,99,0,0,0,0,1,15,3,4,6,5,-14,0,51,50,34.29116888,-77.41036259,111.7015315
0,0,0,0,0,0,1,15,4,5,2,3,-17,0,51,50,34.29116888,-86.93380027,121.2249691
0,1,0,0,0,0,1,15,4,10,-1,3,-12,0,51,50,34.29116888,-89.80487702,124.0960459
0,3,0,0,0,0,1,15,4,11,-2,3,-11,0,51,50,34.29116888,-90.00173424,124.2929031
0,6,0,0,0,0,1,15,4,13,-4,3,-10,0,51,50,34.29116888,-91.42069259,125.7118615
0,7,0,0,0,0,1,15,4,11,1,3,-13,0,51,50,34.29116888,-91.13196268,125.4231316
0,9,0,0,0,0,1,15,0,0,-7,3,-15,0,51,50,34.29116888,nan,nan
0,10,0,0,0,0,1,15,4,9,-1,3,-15.5,0.5,51,50,34.29116888,-90.71225206,125.0034209
0,26,0,0,0,0,1,15,4,10,0,3,-14,1,51,50,34.29116888,-90.92449261,125.2156615
0,38,0,0,0,0,1,15,4,8,3,3,-14,0,51,50,34.29116888,-88.20342233,122.4945912
0,39,0,0,0,0,1,15,4,7,3,3,-14,0,51,50,34.29116888,-86.75871272,121.0498816
0,40,0,0,0,0,1,15,4,12,-7,1,-18,0,51,50,34.29116888,-94.99072346,129.2818923
0,57,0,0,0,0,1,15,4,11,-4,3,-15.5,2.5,51,50,34.29116888,-92.54474822,126.8359171
0,59,0,0,0,0,1,15,4,10,-4,3,-15,0,51,50,34.29116888,-91.48430041,125.7754693
0,64,0,0,0,0,1,15,3,6,10,7,-14,0,51,50,34.29116888,-79.39663778,113.6878067
0,66,0,0,0,0,1,15,3,11,9,6,-11,0,51,50,34.29116888,-81.86272451,116.1538934
0,68,0,0,0,0,1,15,3,5,13,9,-12,0,51,50,34.29116888,-77.31809268,111.6092616
0,69,0,0,0,0,1,15,3,13,8,5,-11,0,51,50,34.29116888,-83.08362446,117.3747933
0,71,0,0,0,0,1,15,3,11,7,6,-13,0,51,50,34.29116888,-82.7590879,117.0502568
0,72,0,0,0,0,1,15,4,7,3,3,-12,0,51,50,34.29116888,-85.49674812,119.787917
0,73,0,0,0,0,1,15,3,8,11,7,-14,0,51,50,34.29116888,-80.77646685,115.0676357
0,74,0,0,0,0,1,15,4,7,3,3,-15,0,51,50,34.29116888,-87.38969503,121.6808639
0,75,0,0,0,0,1,15,4,6,5,3,-15,0,51,50,34.29116888,-86.99373691,121.2849058
0,76,0,0,0,0,1,15,3,7,11,7,-14,0,51,50,34.29116888,-80.06675323,114.3579221
0,77,0,0,0,0,1,15,4,4,6,5,-14,0,51,50,34.29116888,-83.66694043,117.9581093
0,78,0,0,0,0,1,15,4,12,-3,3,-13,0,51,50,34.29116888,-92.26219344,126.5533623
0,79,0,0,0,0,1,15,3,9,9,6,-17,0,51,50,34.29116888,-82.75985097,117.0510198
0,80,0,0,0,0,1,15,3,11,5,4,-17,0,51,50,34.29116888,-84.85952327,119.1506922
0,81,0,0,0,0,1,15,3,10,9,6,-14,0,51,50,34.29116888,-82.25898344,116.5501523
0,82,0,0,0,0,1,15,4,6,5,4,-15,0,51,50,34.29116888,-86.99373691,121.2849058
0,83,0,0,0,0,1,15,3,12,8,5,-12,0,51,50,34.29116888,-83.22027533,117.5114442
0,84,0,0,0,0,1,15,3,6,13,9,-14,0,51,50,34.29116888,-79.39663778,113.6878067
0,85,0,0,0,0,1,15,4,6,4,2,-18,0,51,50,34.29116888,-89.29491554,123.5860844
0,86,0,0,0,0,1,15,4,9,-1,3,-14,0,51,50,34.29116888,-89.91556952,124.2067384
